Linha ID;ID Pedido;Data do Pedido;Data do Envio;Mode de Envio;ID Vendedor;Nome do Vendedor;Segmento;Pais;Cidade;Estado;Codigo Postal;Região;Produto ID;Categoria;Sub-Categoria;Nome do Produto;Valor venda;Quantidade;Desconto;Lucro;Ano;Mes;Dia;Envio Dias;Valor Unitario;Margem
7863;CA-2012-142993;2012-10-12;2012-10-17;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";81,96;2,0;0,0;0,0;2012;10;12;5;40,98;0,0
7864;CA-2012-143364;2012-07-14;2012-07-19;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;272,74;3,0;20,0;-64,77;2012;7;14;5;90,91;-0,24
7865;CA-2012-143364;2012-07-14;2012-07-19;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;OFF-PA-10001846;Office Supplies;Paper;Xerox 1899;18,5;4,0;20,0;6,7;2012;7;14;5;4,62;0,36
7866;CA-2012-143364;2012-07-14;2012-07-19;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;441,92;2,0;20,0;49,72;2012;7;14;5;220,96;0,11
7867;CA-2012-143364;2012-07-14;2012-07-19;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;127,76;6,0;70,0;-191,65;2012;7;14;5;21,29;-1,5
7868;CA-2011-100972;2011-11-19;2011-11-24;Second Class;DB-13360;Dennis Bolton;Home Office;United States;Salt Lake City;Utah;84106;West;OFF-PA-10000357;Office Supplies;Paper;Xerox 1888;166,44;3,0;0,0;79,89;2011;11;19;5;55,48;0,48
7869;CA-2013-136994;2013-05-28;2013-06-03;Standard Class;LS-17245;Lynn Smith;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;13,38;2,0;0,0;6,15;2013;5;28;6;6,69;0,46
7870;US-2014-166233;2014-07-04;2014-07-10;Standard Class;MO-17950;Michael Oakman;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-AC-10002167;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;24,0;2,0;20,0;-2,7;2014;7;4;6;12,0;-0,11
7871;CA-2014-122112;2014-09-26;2014-09-30;Standard Class;CA-11965;Carol Adams;Corporate;United States;Lakewood;Ohio;44107;East;OFF-EN-10004459;Office Supplies;Envelopes;Security-Tint Envelopes;24,45;4,0;20,0;8,86;2014;9;26;4;6,11;0,36
7872;CA-2013-101672;2013-10-04;2013-10-08;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Lake Forest;California;92630;West;OFF-LA-10002271;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;6,16;2,0;0,0;2,96;2013;10;4;4;3,08;0,48
7873;CA-2013-101672;2013-10-04;2013-10-08;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Lake Forest;California;92630;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;915,14;4,0;20,0;102,95;2013;10;4;4;228,78;0,11
7874;CA-2013-101672;2013-10-04;2013-10-08;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Lake Forest;California;92630;West;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;8,56;2,0;0,0;3,85;2013;10;4;4;4,28;0,45
7875;CA-2013-101672;2013-10-04;2013-10-08;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Lake Forest;California;92630;West;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97,82;2,0;0,0;45,98;2013;10;4;4;48,91;0,47
7876;CA-2014-168403;2014-09-10;2014-09-16;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Portland;Oregon;97206;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;31,1;6,0;20,0;11,28;2014;9;10;6;5,18;0,36
7877;CA-2014-168403;2014-09-10;2014-09-16;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Portland;Oregon;97206;West;OFF-AP-10003278;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;11,18;1,0;20,0;0,84;2014;9;10;6;11,18;0,08
7878;CA-2012-148705;2012-03-12;2012-03-18;Standard Class;EB-14170;Evan Bailliet;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-LA-10001641;Office Supplies;Labels;Avery 518;5,04;2,0;20,0;1,76;2012;3;12;6;2,52;0,35
7879;CA-2013-160241;2013-11-30;2013-12-05;Second Class;DR-12940;Daniel Raglin;Home Office;United States;Aurora;Illinois;60505;Central;FUR-FU-10003806;Furniture;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""";242,18;4,0;60,0;-302,72;2013;11;30;5;60,54;-1,25
7880;CA-2013-155747;2013-06-15;2013-06-22;Standard Class;JS-15685;Jim Sink;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;337,18;2,0;40,0;-118,01;2013;6;15;7;168,59;-0,35
7881;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-AR-10003856;Office Supplies;Art;Newell 344;13,34;6,0;20,0;1,0;2014;12;4;3;2,22;0,08
7882;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;76,75;6,0;20,0;10,55;2014;12;4;3;12,79;0,14
7883;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;102,34;8,0;20,0;14,07;2014;12;4;3;12,79;0,14
7884;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;10,32;2,0;20,0;3,74;2014;12;4;3;5,16;0,36
7885;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";47,32;7,0;20,0;5,91;2014;12;4;3;6,76;0,12
7886;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004351;Furniture;Furnishings;Staples;23,38;3,0;20,0;7,01;2014;12;4;3;7,79;0,3
7887;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;16,72;5,0;20,0;3,34;2014;12;4;3;3,34;0,2
7888;CA-2014-118017;2014-12-04;2014-12-07;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;16,19;1,0;20,0;4,66;2014;12;4;3;16,19;0,29
7889;CA-2013-113117;2013-08-17;2013-08-23;Standard Class;JP-15520;Jeremy Pistek;Consumer;United States;Davis;California;95616;West;OFF-PA-10000019;Office Supplies;Paper;Xerox 1931;32,4;5,0;0,0;15,55;2013;8;17;6;6,48;0,48
7890;CA-2013-148684;2013-12-26;2013-12-30;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-AR-10003811;Office Supplies;Art;Newell 327;19,89;9,0;0,0;5,37;2013;12;26;4;2,21;0,27
7891;CA-2013-148684;2013-12-26;2013-12-30;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;TEC-AC-10001838;Technology;Accessories;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;399,98;2,0;0,0;171,99;2013;12;26;4;199,99;0,43
7892;CA-2013-148684;2013-12-26;2013-12-30;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;FUR-FU-10003553;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";343,85;5,0;0,0;137,54;2013;12;26;4;68,77;0,4
7893;CA-2013-148684;2013-12-26;2013-12-30;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-PA-10003302;Office Supplies;Paper;Xerox 1906;106,32;3,0;0,0;49,97;2013;12;26;4;35,44;0,47
7894;CA-2014-125367;2014-07-24;2014-07-31;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10011;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;13,92;3,0;20,0;4,35;2014;7;24;7;4,64;0,31
7895;CA-2014-124744;2014-06-22;2014-06-26;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;82,4;5,0;0,0;40,38;2014;6;22;4;16,48;0,49
7896;CA-2014-124744;2014-06-22;2014-06-26;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;6,24;2,0;0,0;3,06;2014;6;22;4;3,12;0,49
7897;CA-2014-124744;2014-06-22;2014-06-26;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;447,84;8,0;0,0;219,44;2014;6;22;4;55,98;0,49
7898;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;272,05;7,0;20,0;30,61;2014;8;14;5;38,86;0,11
7899;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1614,58;6,0;70,0;-1237,85;2014;8;14;5;269,1;-0,77
7900;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-FA-10003495;Office Supplies;Fasteners;Staples;24,32;5,0;20,0;9,12;2014;8;14;5;4,86;0,37
7901;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;1,58;2,0;20,0;0,48;2014;8;14;5;0,79;0,3
7902;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;FUR-FU-10003268;Furniture;Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;31,98;1,0;20,0;0,0;2014;8;14;5;31,98;0,0
7903;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-EN-10003845;Office Supplies;Envelopes;Colored Envelopes;14,76;5,0;20,0;4,8;2014;8;14;5;2,95;0,32
7904;CA-2014-128363;2014-08-14;2014-08-19;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;423,65;2,0;20,0;47,66;2014;8;14;5;211,82;0,11
7905;CA-2012-126669;2012-11-07;2012-11-13;Standard Class;DO-13645;Doug O'Connell;Consumer;United States;Houston;Texas;77036;Central;OFF-PA-10001357;Office Supplies;Paper;Xerox 1886;76,64;2,0;20,0;26,82;2012;11;7;6;38,32;0,35
7906;US-2012-118766;2012-10-15;2012-10-22;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75217;Central;OFF-EN-10001415;Office Supplies;Envelopes;Staples;4,46;1,0;20,0;1,67;2012;10;15;7;4,46;0,37
7907;US-2012-118766;2012-10-15;2012-10-22;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75217;Central;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;3,96;10,0;80,0;-6,93;2012;10;15;7;0,4;-1,75
7908;CA-2013-112585;2013-07-31;2013-08-03;First Class;RW-19630;Rob Williams;Corporate;United States;San Francisco;California;94122;West;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;715,64;2,0;0,0;178,91;2013;7;31;3;357,82;0,25
7909;CA-2013-149762;2013-12-04;2013-12-08;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;268,7;3,0;20,0;6,72;2013;12;4;4;89,57;0,02
7910;CA-2013-149762;2013-12-04;2013-12-08;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;OFF-AR-10001662;Office Supplies;Art;Rogers Handheld Barrel Pencil Sharpener;21,92;8,0;0,0;5,92;2013;12;4;4;2,74;0,27
7911;CA-2013-149762;2013-12-04;2013-12-08;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;48,72;3,0;0,0;7,31;2013;12;4;4;16,24;0,15
7912;CA-2013-149762;2013-12-04;2013-12-08;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;205,67;2,0;15,0;-12,1;2013;12;4;4;102,83;-0,06
7913;CA-2013-167605;2013-04-29;2013-05-01;Second Class;RB-19570;Rob Beeghly;Consumer;United States;Saint Charles;Illinois;60174;Central;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";30,34;2,0;60,0;-31,86;2013;4;29;2;15,17;-1,05
7914;US-2014-105697;2014-08-26;2014-08-28;First Class;JE-15715;Joe Elijah;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;25,7;2,0;20,0;1,93;2014;8;26;2;12,85;0,07
7915;CA-2014-165323;2014-06-18;2014-06-22;Standard Class;SR-20740;Steven Roelle;Home Office;United States;New York City;New York;10024;East;TEC-MA-10003673;Technology;Machines;Hewlett-Packard Desktjet 6988DT Refurbished Printer;3404,5;5,0;0,0;1668,2;2014;6;18;4;680,9;0,49
7916;CA-2014-165323;2014-06-18;2014-06-22;Standard Class;SR-20740;Steven Roelle;Home Office;United States;New York City;New York;10024;East;TEC-AC-10004992;Technology;Accessories;Kingston Digital DataTraveler 64GB USB 2.0;101,34;3,0;0,0;8,11;2014;6;18;4;33,78;0,08
7917;CA-2012-110891;2012-11-20;2012-11-24;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344,37;4,0;30,0;-93,47;2012;11;20;4;86,09;-0,27
7918;CA-2014-100783;2014-09-05;2014-09-09;Second Class;JK-16120;Julie Kriz;Home Office;United States;Garland;Texas;75043;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;30,38;1,0;20,0;3,8;2014;9;5;4;30,38;0,12
7919;CA-2012-152513;2012-07-04;2012-07-08;Second Class;JP-16135;Julie Prescott;Home Office;United States;San Diego;California;92024;West;OFF-BI-10002706;Office Supplies;Binders;Avery Premier Heavy-Duty Binder with Round Locking Rings;22,85;2,0;20,0;7,43;2012;7;4;4;11,42;0,32
7920;CA-2014-139822;2014-09-16;2014-09-22;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;38,62;2,0;0,0;10,81;2014;9;16;6;19,31;0,28
7921;CA-2014-139822;2014-09-16;2014-09-22;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;TEC-AC-10001090;Technology;Accessories;Micro Innovations Wireless Classic Keyboard with Mouse;59,98;2,0;0,0;10,8;2014;9;16;6;29,99;0,18
7922;CA-2014-107713;2014-03-14;2014-03-18;Standard Class;JB-16000;Joy Bell-;Consumer;United States;Columbia;Maryland;21044;East;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;174,3;3,0;0,0;81,92;2014;3;14;4;58,1;0,47
7923;CA-2014-134096;2014-09-25;2014-09-30;Standard Class;PP-18955;Paul Prost;Home Office;United States;Hollywood;Florida;33021;South;TEC-PH-10000526;Technology;Phones;Vtech CS6719;383,96;5,0;20,0;38,4;2014;9;25;5;76,79;0,1
7924;CA-2014-134096;2014-09-25;2014-09-30;Standard Class;PP-18955;Paul Prost;Home Office;United States;Hollywood;Florida;33021;South;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;15,57;3,0;70,0;-11,42;2014;9;25;5;5,19;-0,73
7925;CA-2013-125843;2013-08-14;2013-08-17;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;22,32;4,0;0,0;10,71;2013;8;14;3;5,58;0,48
7926;CA-2013-125843;2013-08-14;2013-08-17;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;103,6;7,0;0,0;51,8;2013;8;14;3;14,8;0,5
7927;CA-2014-120404;2014-11-21;2014-11-25;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2,97;3,0;0,0;1,34;2014;11;21;4;0,99;0,45
7928;CA-2014-120404;2014-11-21;2014-11-25;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-PH-10001363;Technology;Phones;Apple iPhone 5S;569,99;1,0;0,0;171,0;2014;11;21;4;569,99;0,3
7929;CA-2014-120404;2014-11-21;2014-11-25;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;50,97;3,0;0,0;9,17;2014;11;21;4;16,99;0,18
7930;CA-2014-167549;2014-07-26;2014-07-28;First Class;EM-14200;Evan Minnotte;Home Office;United States;Dallas;Texas;75217;Central;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;298,12;6,0;30,0;-4,26;2014;7;26;2;49,69;-0,01
7931;CA-2013-120082;2013-03-26;2013-03-28;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;New York City;New York;10024;East;OFF-AR-10001955;Office Supplies;Art;Newell 319;59,52;3,0;0,0;17,86;2013;3;26;2;19,84;0,3
7932;US-2013-168095;2013-07-16;2013-07-21;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Portland;Oregon;97206;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;230,28;3,0;20,0;23,03;2013;7;16;5;76,76;0,1
7933;US-2013-168095;2013-07-16;2013-07-21;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Portland;Oregon;97206;West;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;105,52;5,0;20,0;34,29;2013;7;16;5;21,1;0,32
7934;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-EN-10003134;Office Supplies;Envelopes;Staples;23,36;2,0;0,0;11,68;2014;8;18;7;11,68;0,5
7935;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,98;3,0;20,0;9,0;2014;8;18;7;23,99;0,12
7936;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;8,56;2,0;0,0;3,85;2014;8;18;7;4,28;0,45
7937;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;13,92;3,0;20,0;4,87;2014;8;18;7;4,64;0,35
7938;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;2518,29;9,0;0,0;654,76;2014;8;18;7;279,81;0,26
7939;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;540,57;3,0;0,0;140,55;2014;8;18;7;180,19;0,26
7940;CA-2014-166093;2014-08-18;2014-08-25;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;221,06;8,0;20,0;77,37;2014;8;18;7;27,63;0,35
7941;CA-2013-146325;2013-12-15;2013-12-18;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81,42;2,0;20,0;-9,16;2013;12;15;3;40,71;-0,11
7942;CA-2013-146325;2013-12-15;2013-12-18;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;134,8;10,0;0,0;35,05;2013;12;15;3;13,48;0,26
7943;CA-2014-134194;2014-12-26;2015-01-02;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;39,58;9,0;80,0;-59,37;2014;12;26;7;4,4;-1,5
7944;CA-2014-134194;2014-12-26;2015-01-02;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-SU-10000946;Office Supplies;Supplies;Staples;44,69;7,0;20,0;5,03;2014;12;26;7;6,38;0,11
7945;CA-2014-134194;2014-12-26;2015-01-02;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-AR-10001615;Office Supplies;Art;Newell 34;31,74;2,0;20,0;2,38;2014;12;26;7;15,87;0,08
7946;CA-2014-134194;2014-12-26;2015-01-02;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";40,98;5,0;80,0;-65,57;2014;12;26;7;8,2;-1,6
7947;CA-2014-134194;2014-12-26;2015-01-02;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";3,17;3,0;80,0;-5,07;2014;12;26;7;1,06;-1,6
